item_id,restaurent_name,item_name,description,cuisine,category,is_morning,is_afternoon,is_evening,is_sunny,is_rainy,portion_size,price
1484,Spicia,Strawberry milkshake,"Creamy, sweet, cold strawberry-flavored milkshake",International,Beverage,1,1,1,1,0,-,370
1485,Spicia,Chocolate milkshake,"Creamy, sweet, cold chocolate-flavored milkshake",International,Beverage,1,1,1,1,0,-,370
1486,Spicia,Mixed fruit milkshake,Creamy cold milkshake with a blend of mixed fruits,International,Beverage,1,1,1,1,0,-,420
1487,Spicia,Mango juice,"Fresh, sweet mango juice served cold",International,Beverage,1,1,1,1,0,-,320
1488,Spicia,Pineapple juice,"Fresh, tangy-sweet pineapple juice served cold",International,Beverage,1,1,1,1,0,-,320
1489,Spicia,Orange juice,"Fresh, tangy orange juice served cold",International,Beverage,1,1,1,1,0,-,450
1490,Spicia,Mixed fruit juice,Fresh blend of assorted fruit juices served cold,International,Beverage,1,1,1,1,0,-,380
1491,Spicia,Papaya juice,"Fresh, smooth, sweet papaya juice served cold",International,Beverage,1,1,1,1,0,-,300
1492,Spicia,Lime juice,Refreshing tangy lime juice served cold,International,Beverage,1,1,1,1,0,-,300
1493,Spicia,Lime and soda,"Sparkling lime-flavored drink, refreshing and tangy",International,Beverage,1,1,1,1,0,-,300
1494,Spicia,Snowfall,"Sweet, cold beverage (exact ingredients not specified)",International,Beverage,1,1,1,1,0,-,320
1495,Spicia,Pepsi 300ml,Chilled carbonated cola drink,International,Beverage,1,1,1,1,0,300ml,150
1496,Spicia,Pepsi (1500ml),Chilled carbonated cola drink,International,Beverage,1,1,1,1,0,1500ml,400
1497,Spicia,7up 300ml,Chilled lemon-lime carbonated drink,International,Beverage,1,1,1,1,0,300ml,150
1498,Spicia,Cream soda 400ml,"Sweet, chilled cream soda drink",International,Beverage,1,1,1,1,0,400ml,150
1499,Spicia,Ginger beer 400ml,Chilled ginger-flavored carbonated drink,International,Beverage,1,1,1,1,0,400ml,150
1500,Spicia,Soda (400ml),Chilled soda water,International,Beverage,1,1,1,1,0,400ml,150
1501,Spicia,Soda (500ml),Chilled soda water,International,Beverage,1,1,1,1,0,500ml,250
1502,Spicia,Soda 1500ml,Chilled soda water,International,Beverage,1,1,1,1,0,1500ml,350
1503,Spicia,Mineral water 1000ml,Chilled bottled mineral water,International,Beverage,1,1,1,1,0,1000ml,100
1504,Spicia,Fresh fruit salad,"Fresh, light, sweet fruit mix served cold",International,Dessert,1,1,1,1,0,-,300
1505,Spicia,Fresh fruit salad with ice cream,Fresh fruit salad served with a scoop of ice cream,International,Dessert,1,1,1,1,0,-,350
1506,Spicia,Crème caramel,"Soft, sweet caramel custard served cold",Western,Dessert,0,1,1,1,0,-,220
1507,Spicia,Watalappam,Sweet Sri Lankan coconut jaggery pudding,Sri Lankan,Dessert,0,1,1,1,0,-,220
1508,Spicia,Vanilla ice cream,"Sweet, cold vanilla-flavored ice cream",International,Dessert,1,1,1,1,0,-,300
1509,Spicia,Chocolate ice cream,"Sweet, cold chocolate-flavored ice cream",International,Dessert,1,1,1,1,0,-,320
1510,Spicia,Strawberry ice cream,"Sweet, cold strawberry-flavored ice cream",International,Dessert,1,1,1,1,0,-,320
1511,Spicia,Three scoops ice cream - vanilla/chocolate/strawberry,Trio of ice cream scoops in assorted flavors,International,Dessert,1,1,1,1,0,-,500
1512,Spicia,Seasonal fruit platter,Assorted fresh fruits served cold,Asian,Dessert,1,1,1,1,0,-,220
1513,Spicia,Chocolate biscuit pudding,Chilled layered chocolate biscuit dessert,Western,Dessert,0,1,1,1,0,-,220
1514,Spicia,Chocolate mousse,"Smooth, chilled chocolate dessert",Western,Dessert,0,1,1,1,0,-,250
1515,Spicia,Brownie,"Dense, rich chocolate brownie (served warm or room temp)",Western,Dessert,0,1,1,0,1,-,250
1516,Spicia,Mixed grill,"Crab, prawns, fish, chicken, pork and beef altogether served with a fried egg and boiled vegetables; hearty, heavy, hot-served platter",International,Main,0,1,1,0,1,-,2280
1517,Spicia,Up country pepper beef steak,"Grilled fillet beef with a pineapple pepper sauce; heavy, hot, peppery-sweet",Western,Main,0,1,1,0,1,-,1300
1518,Spicia,Fillet beef steak,"Grilled beef with boiled vegetables served with BBQ sauce; heavy, hot, smoky-sweet",Western,Main,0,1,1,0,1,-,1300
1519,Spicia,Mixed seafood platter,"Assorted seafood platter; medium-heavy, hot, savoury seafood flavors",Seafood,Main,0,1,1,0,1,-,2050
1520,Spicia,Fish and chips,"Crumb fried white fish served with chips and salad with a white sauce; medium, hot, crispy, savoury",Western,Main,0,1,1,0,1,-,990
1521,Spicia,Vegetables - Boiled and buttered vegetables,"Boiled vegetables tossed in butter; light-medium, hot, mildly savoury",International,Side Dish,1,1,1,0,1,-,780
1522,Spicia,Chicken - Grilled chicken with boiled vegetables,"Grilled chicken with boiled vegetables; medium, hot, savoury",International,Main,0,1,1,0,1,-,960
1523,Spicia,Beef - Grilled beef with boiled vegetables,"Grilled beef served with boiled vegetables; medium-heavy, hot, savoury",International,Main,0,1,1,0,1,-,1000
1524,Spicia,Pork - Grilled pork with boiled vegetables,"Grilled pork with boiled vegetables; medium-heavy, hot, savoury",International,Main,0,1,1,0,1,-,960
1525,Spicia,Fish - Grilled fish with boiled vegetables,"Grilled fish with boiled vegetables; medium, hot, savoury",International,Main,0,1,1,0,1,-,1000
1526,Spicia,Fried sausages,"Deep fried sausages with onion rings; medium, hot, savoury",International,Side Dish,0,1,1,0,1,-,800
1527,Spicia,Spicy sausages,"Fried sausages in a spicy sauce; medium, hot, spicy",International,Side Dish,0,1,1,0,1,-,900
1528,Spicia,Devilled sausages,"Fried sausages with tomato sauce; medium, hot, tangy-savoury",International,Side Dish,0,1,1,0,1,-,900
1529,Spicia,Silver beef,"Deep fried beef combined with black bean sauce and oyster sauce; medium-heavy, hot, savoury umami",Chinese,Main,0,1,1,0,1,-,1000
1530,Spicia,Chicken with black bean sauce,"Deep fried chicken, combined with black bean sauce; medium, hot, savoury umami",Chinese,Main,0,1,1,0,1,-,1000
1531,Spicia,Black pepper pork,"Roasted pork with black pepper in a soya sauce; medium-heavy, hot, peppery-savoury",Chinese,Main,0,1,1,0,1,-,1000
1532,Spicia,Pepper fish,"Roasted fish in a black pepper soya sauce; medium, hot, peppery-savoury",Chinese,Main,0,1,1,0,1,-,1000
1533,Spicia,Black pepper cuttlefish,"Roasted cuttlefish with black pepper in a soya sauce; medium, hot, peppery-savoury",Chinese,Main,0,1,1,0,1,-,1200
1534,Spicia,Sweet and sour sizzling prawns,"Deep fried prawns topped with a sweet and sour sauce; medium, hot, tangy-sweet",Chinese,Main,0,1,1,0,1,-,1220
